,name,salary_from,salary_to,salary_currency,area_name,published_at
2107,Программист 1С,40000.0,60000.0,RUR,Москва,2007
2108,Flash-программист,60000.0,80000.0,RUR,Москва,2007
2109,Инженер-инсталлятор c навыками программирования,25000.0,40000.0,RUR,Москва,2007
2110,Руководитель группы запуска магазинов,50000.0,65000.0,RUR,Москва,2007
2111,Аналитик - консультант 1С,45000.0,80000.0,RUR,Москва,2007
2112,Системный администратор - руководитель группы сопровождения,55000.0,65000.0,RUR,Москва,2007
2113,Бизнес-технолог,40000.0,45000.0,RUR,Москва,2007
2114,Редактор интернет-портала,20000.0,30000.0,RUR,Санкт-Петербург,2007
2115,Старший менеджер по техподдержке клиентов,40000.0,50000.0,RUR,Москва,2007
2116,Начальник отдела сопровождения ПО,30000.0,40000.0,RUR,Воронеж,2007
2117,Программист 1С,50000.0,60000.0,RUR,Санкт-Петербург,2007
2118,РубаТех,26000.0,45000.0,RUR,Москва,2007
2119,Специалист по наполнению базы данных,17000.0,17000.0,RUR,Москва,2007
2120,Специалист по телекоммуникациям,30000.0,30000.0,RUR,Москва,2007
2121,Менеджер по ИТ проектам,60000.0,80000.0,RUR,Москва,2007
2122,Программист,50000.0,70000.0,RUR,Москва,2007
2123,Инженер по эксплуатации телематических служб,25000.0,50000.0,RUR,Екатеринбург,2007
2124,Прикладной программист,20000.0,60000.0,RUR,Екатеринбург,2007
2125,Программист T-SQL,35000.0,40000.0,RUR,Москва,2007
2126,Технический специалист (IT),40000.0,45000.0,RUR,Москва,2007
2127,HTML верстальщик,12500.0,16000.0,RUR,Ростов-на-Дону,2007
2128,ABAP Developer,70000.0,100000.0,RUR,Санкт-Петербург,2007
2129,Программист 1С,10000.0,50000.0,RUR,Москва,2007
2130,Программист 1С,100000.0,100000.0,RUR,Москва,2007
2131,Системный администратор,40000.0,40000.0,RUR,Москва,2007
2132,Инженер по разработке решений (Solutions Engineer),45000.0,52000.0,RUR,Москва,2007
2133,Руководитель проектов,80000.0,120000.0,RUR,Москва,2007
2134,Системный администратор / помощник системного администратора,20000.0,25000.0,RUR,Москва,2007
2135,Сетевой администратор \ инженер Windows - систем,50000.0,60000.0,RUR,Москва,2007
2136,Сисадмин (Майкрософт),32000.0,40000.0,RUR,Москва,2007
2137,"Руководитель проекта автоматизации систем ""Парус 8""",60000.0,100000.0,RUR,Москва,2007
2138,"Специалист по внедрению и поддержке систем ""Парус-Бюджет 8""",20000.0,60000.0,RUR,Москва,2007
2139,Программист 1С,40000.0,45000.0,RUR,Москва,2007
2140,"Специалист, консультант по программному продукту ""Парус-Бюджет 7""",12000.0,50000.0,RUR,Москва,2007
2141,Программист 1С,45000.0,60000.0,RUR,Москва,2007
2142,Сервисный инженер,28500.0,35000.0,RUR,Москва,2007
2143,Системный администратор,18000.0,22000.0,RUR,Москва,2007
2144,Web разработчик (XSLT),54000.0,81000.0,RUR,Москва,2007
2145,Разработчик С/C++(Unix),70000.0,90000.0,RUR,Москва,2007
2146,Программист,20000.0,22000.0,RUR,Нижний Новгород,2007
2147,Системный администратор,30000.0,35000.0,RUR,Москва,2007
2148,Ведущий разработчик,60000.0,75000.0,RUR,Москва,2007
2149,Заместитель директора,17500.0,25000.0,RUR,Ярославль,2007
2150,Специалист по работе с документами,20000.0,20000.0,RUR,Москва,2007
2151,Контент-менеджер,7000.0,9000.0,RUR,Воронеж,2007
2152,Помощник системного администратора,7000.0,10000.0,RUR,Красноярск,2007
2153,Помощник системного администратора,6000.0,8000.0,RUR,Нижний Новгород,2007
2154,Специалист по тестированию,8000.0,12000.0,RUR,Нижний Новгород,2007
2155,Программист 1С 8.0,20000.0,25000.0,RUR,Нижний Новгород,2007
2156,Кординатор технического отдела,18000.0,24000.0,RUR,Санкт-Петербург,2007
2157,Web-программист,65000.0,75000.0,RUR,Москва,2007
2158,Специалист по интернет-проектам,45000.0,65000.0,RUR,Москва,2007
2159,Менеджер проектов,25000.0,32000.0,RUR,Ростов-на-Дону,2007
2160,Разработчик PL/SQL,20000.0,27000.0,RUR,Ростов-на-Дону,2007
2161,Системный администратор,30000.0,36000.0,RUR,Москва,2007
2162,Cистемный администратор,12000.0,14000.0,RUR,Воронеж,2007
2163,Специалист службы технической поддержки,28000.0,32000.0,RUR,Москва,2007
2164,Инженер техподдержки/системный администратор,20000.0,30000.0,RUR,Москва,2007
2165,Инженер-сметчик,20000.0,40000.0,RUR,Москва,2007
2166,Специалист по рекламе и маркетингу,18000.0,20000.0,RUR,Краснодар,2007
2167,Разработчик,53000.0,53000.0,RUR,Москва,2007
2168,Менеджер по продажам в сфере связи ( телекоммуникаций),35000.0,40000.0,RUR,Краснодар,2007
2169,"Инженер связи бизнес-центров ""Сенатор""",15000.0,19000.0,RUR,Санкт-Петербург,2007
2170,Программист Oracle (Т),50000.0,100000.0,RUR,Москва,2007
2171,Ведущий аналитик (Т),50000.0,100000.0,RUR,Москва,2007
2172,Оператор мониторинг-центра,16800.0,21000.0,RUR,Москва,2007
2173,Программист Delphi,27700.0,32000.0,RUR,Москва,2007
2174,"Программист Java (JSP, J2EE) (Т)",50000.0,100000.0,RUR,Москва,2007
2175,Системный администратор,35000.0,45000.0,RUR,Москва,2007
2176,Менеджер группы монтажа систем усиления GSM сигнала,25000.0,40000.0,RUR,Москва,2007
2177,Начальник отдела сборки промышленных компьютеров (производства),31000.0,40000.0,RUR,Москва,2007
2178,Аналитик баз данных,30000.0,50000.0,RUR,Москва,2007
2179,Системный администратор,12000.0,14000.0,RUR,Нижний Новгород,2007
2180,Программист 1С,20000.0,25000.0,RUR,Нижний Новгород,2007
2181,Системный администратор,30000.0,45000.0,RUR,Москва,2007
2182,"Бухгалтер, оператор БД",13000.0,15000.0,RUR,Москва,2007
2183,Специалист по продажам и сопровождению услуг ТВ и РВ компаниям,21000.0,22000.0,RUR,Москва,2007
2184,Инженер-проектировщик,15000.0,18000.0,RUR,Санкт-Петербург,2007
2185,Менеджер проекта Ахарта (производство),60000.0,70000.0,RUR,Москва,2007
2186,Специалист по работе с документами,20000.0,20000.0,RUR,Москва,2007
2187,Менеджер проекта Ахарта (ЗиК),50000.0,60000.0,RUR,Москва,2007
2188,Системный администратор,34000.0,40000.0,RUR,Москва,2007
